Customer_ID,Age,Annual_Income,Credit_Score,Tenure_Months,Card_Tier,Acquisition_Channel,Credit_Limit,Avg_Monthly_Spend,Utilization_Rate,Avg_Payment_Ratio,Delinq_30D_Count,Satisfaction_Score,Churn_Risk
C01784,22,118246,792,46,Classic,Digital,14484,1025.85,0.38,1.0,0,6,0.178
C01785,59,28000,734,115,Classic,Branch,5865,404.22,0.442,0.723,0,7,0.115
C01786,38,58972,621,50,Classic,Partner,5474,489.55,0.471,0.729,0,8,0.091
C01787,40,37960,671,35,Classic,Partner,5476,454.01,0.35,0.66,0,10,0.02
C01788,50,36730,713,57,Classic,Direct Mail,3914,1413.24,0.557,0.774,0,7,0.121
C01789,29,66241,633,73,Classic,Direct Mail,5047,915.46,0.447,0.659,0,8,0.056
C01790,51,89137,645,41,Gold,Partner,10891,1178.2,0.292,0.826,1,9,0.073
C01791,39,50750,668,108,Classic,Digital,3781,352.73,0.399,0.783,0,6,0.171
C01792,40,109523,642,77,Gold,Direct Mail,11806,1911.38,0.552,0.654,0,8,0.062
C01793,48,56390,682,51,Gold,Direct Mail,6236,526.8,0.33,0.8,0,6,0.24
C01794,40,51243,681,77,Classic, Branch,7563,809.0,0.354,0.805,0,7,0.119
C01795,44,58905,649,41,Classic,Digital,5655,526.0,0.507,0.761,0,5,0.254
C01796,43,127146,724,62,Gold,Digital,19334,2129.76,0.252,0.948,0,7,0.085
C01797,27,47569,683,40,Classic,Branch,7579,875.48,0.452,0.685,0,6,0.151
C01798,57,79136,688,29,Gold,Partner,10351,1312.57,0.319,0.87,0,8,0.06
C01799,26,106208,682,33,Gold,Digital,13582,1725.55,0.543,0.843,0,7,0.088
C01800,69,67157,669,42,Classic,Branch,9256,610.58,0.468,0.819,0,7,0.126
C01801,43,75947,674,31,Gold,Digital,11946,1287.14,0.279,0.649,0,6,0.173
C01802,41,103146,664,26,Gold,Direct Mail,14627,1500.85,0.533,0.758,0,7,0.176
C01803,39,112084,667,46,Classic,Direct Mail,10705,1367.78,0.395,0.789,0,6,0.152
C01804,21,56845,762,46,Gold,Direct Mail,11350,1331.16,0.336,0.998,0,10,0.02
C01805,59,173745,707,33,Gold,Digital,24014,3144.77,0.333,0.836,0,7,0.111
C01806,28,75213,693,85,Gold,Branch ,14311,1444.07,0.213,0.92,0,8,0.084
C01807,42,61962,791,80,Gold,Branch,13971,1584.91,0.43,1.0,0,5,0.208
C01808,54,75379,720,25,Gold,Branch,12120,1527.3,0.43,0.652,0,5,0.208
C01809,38,50284,574,22,Classic,Digital,1000,150,0.541,0.643,0,6,0.183
C01810,24,89876,568,46,Classic ,Digital,5090,656.98,0.658,0.581,1,8,0.021
C01811,53,48398,683,43,Classic,Branch,4078,415.66,0.745,0.903,0,7,0.074
C01812,37,163222,661,66,Platinum,Digital,33112,3742.75,0.45,0.664,0,9,0.02
C01813,35,36461,688,13,Classic,Digital,4947,236.37,0.277,0.839,0,9,0.02
C01814,44,103267,661,17,Gold,Partner,14402,1721.4,0.458,0.822,0,10,0.02
C01815,37,89756,596,75,Gold,Digital,8486,1217.73,0.466,0.525,2,10,0.02
C01816,49,85167,605,24,GOLD,Digital ,7162,984.74,0.67,0.592,0,8,0.1
C01817,48,139033,691,32,Platinum,Partner,26814,3440.31,0.413,0.682,0,10,0.02
C01818,48,95477,654,26,Gold,Branch,13382,1576.28,0.391,0.893,0,5,0.234
C01819,35,51043,757,31,Gold,Digital,11185,1577.78,0.278,0.896,0,7,0.173
C01820,21,46823,733,99,Gold,Digital,8135,1631.07,0.166,0.801,0,9,0.02
C01821,27,46065,707,31,Classic,Digital,3168,150,0.535,0.749,0,9,0.037
C01822,45,37273,712,61,Classic,Partner,4016,317.57,0.217,0.93,0,8,0.07
C01823,33,97123,747,66,Platinum,Partner,22936,2412.47,0.203,0.824,0,7,0.124
C01824,59,66828,736,7,Gold,Digital,8227,838.51,0.245,0.865,0,7,0.226
C01825,27,113402,620,19,Gold,Partner,12713,1466.47,0.651,0.687,0,7,0.099
C01826,36,93065,654,20,Gold,Digital,13853,1452.2,0.394,0.773,0,8,0.081
C01827,51,64978,650,26,Classic,Direct Mail,5139,799.58,0.519,0.9,0,6,0.18
C01828,21,59820,679,18,Gold ,Partner,11537,1593.09,0.259,0.66,0,6,0.189
C01829,35,75460,677,21,Gold,Partner,11565,1384.05,0.49,0.862,0,6,0.2
C01830,58,54025,661,37,Classic,Partner,3109,150,0.429,0.762,0,6,0.118
C01831,25,59410,571,51,Classic,Branch,1308,150,0.665,0.615,0,7,0.123
C01832,27,47767,684,47,Classic,Partner,4906,674.93,0.465,0.766,0,6,0.183
C01833,32,43960,684,31,Classic,BRANCH,5820,887.63,0.362,0.857,0,5,0.215
C01834,41,114920,644,10,Gold,Digital,12632,1536.54,0.388,0.667,0,9,0.02
C01835,38,176087,713,84,Platinum,Branch,35658,4017.9,0.434,0.681,0,6,0.188
C01836,63,116580,645,33,Gold,Partner,12921,1625.9,0.578,0.625,0,9,0.02
C01837,43,62003,655,7,Classic,Digital ,5862,1107.76,0.368,0.847,0,8,0.067
C01838,21,80894,741,85,Gold,Partner,14227,1428.33,0.406,0.938,0,7,0.15
C01839,40,77325,786,21,Platinum,Digital,19900,1739.57,0.27,0.762,0,7,0.15
C01840,21,109415,650,80,Gold,Branch,13143,1605.91,0.434,0.793,0,9,0.026
C01841,36,139064,767,52,Classic,Digital,17000,1767.67,0.4,0.982,0,9,0.057
C01842,32,39003,749,111,Gold,Partner,8997,609.57,0.322,0.818,0,,0.124
C01843,44,122780,619,24,Gold,Digital,14209,1633.43,0.518,0.634,0,,0.02
C01844,46,70477,589,46,Classic,Branch,5643,923.11,0.446,0.633,0,6,0.189
C01845,32,28000,685,35,Classic,Branch,3637,283.3,0.565,0.792,0,8,0.026
C01846,38,76370,565,63,Classic,Branch,1203,459.47,0.407,0.565,0,9,0.02
C01847,48,44985,662,54,Classic,Branch,3876,379.37,0.519,0.858,0,9,0.02
C01848,27,52259,656,43,Classic,Partner,2294,160.06,0.497,0.645,0,10,0.02
C01849,51,83281,690,38,Gold,Digital,15852,1325.45,0.597,0.843,0,8,0.02
C01850,58,47405,681,16,Classic,Digital,8486,454.86,0.449,0.81,0,7,0.087
C01851,45,112794,520,83,Classic ,Digital ,6828,577.36,0.632,0.64,0,5,0.246
C01852,55,102300,707,2,Classic,Partner,12799,1772.69,0.607,0.864,0,5,0.289
C01853,48,107001,655,15,Gold,Digital,13548,1338.43,0.572,0.726,0,6,0.196
C01854,21,43443,611,25, Classic,Direct Mail,4648,605.26,0.294,0.512,1,7,0.137
C01855,59,51133,666,34,Classic,Digital,3623,241.53,0.349,0.735,0,9,0.02
C01856,44,102362,624,37,Gold,Digital,12088,1812.71,0.427,0.623,0,8,0.023
C01857,35,71171,641,71,Gold,Digital,10225,869.58,0.391,0.723,1,8,0.139
C01858,36,96925,691,30,GOLD,Direct Mail,13283,1750.83,0.368,0.824,0,8,0.05
C01859,39,89535,712,25,Gold,Branch,14588,1588.68,0.379,0.833,0,8,0.028
C01860,34,119301,715,180,Platinum,Digital,25984,2823.04,0.484,0.794,0,7,0.054
C01861,33,36841,715,26,Classic,Branch,8965,217.07,0.463,0.757,0,8,0.058
C01862,29,97587,655,22,Gold,Digital,9385,1526.92,0.454,0.78,0,5,0.211
C01863,40,78037,643,18,Gold,Direct Mail,8542,1192.92,0.561,0.937,0,9,0.02
C01864,55,95593,716,52,Classic,Partner,7875,834.98,0.245,0.795,0,7,0.13
C01865,37,34995,548,40,Classic,Partner,2660,150,0.595,0.658,0,7,0.077
C01866,63,37172,728,55,Classic,Digital,4221,352.42,0.324,0.83,0,7,0.046
C01867,43,83453,611,105,Gold,Partner,9010,1248.69,0.525,0.701,0,8,0.026
C01868,21,32020,563,46,Classic,Partner,1000,150,0.752,0.617,1,8,0.02
C01869,38,83370,770,24,Platinum,Direct Mail,24041,2363.51,0.3,0.673,0,7,0.142
C01870,48,91634,705,34,Gold,Digital,13692,1230.09,0.378,0.729,0,8,0.075
C01871,39,77249,669,74, Gold,Digital,11500,1514.67,0.506,0.691,0,9,0.02
C01872,56,97889,658,74, Classic,Branch,5506,877.87,0.297,0.708,0,8,0.059
C01873,52,95440,693,34,Gold,Digital,13671,1325.53,0.409,0.791,0,7,0.13
C01874,46,135621,682,84,Platinum,direct mail,27637,2530.62,0.271,0.741,0,7,0.073
C01875,32,102617,708,31,Gold,Branch,16553,1775.29,0.268,0.965,0,6,0.191
C01876,34,62870,624,94,Classic,Branch,8072,789.6,0.658,0.874,0,7,0.116
C01877,51,28127,748,47,Classic,Branch,4786,427.51,0.291,0.705,0,8,0.036
C01878,46,63423,632,28,Classic,Digital ,5639,811.77,0.572,0.614,0,,0.077
C01879,39,147323,665,88,Platinum,Partner,30875,3118.79,0.541,0.707,0,5,0.182
C01880,56,126290,611,37,Gold,Direct Mail ,17400,1694.47,0.512,0.599,0,6,0.181
C01881,44,86423,646,33,GOLD,Partner,10858,1338.89,0.524,0.715,1,7,0.083
C01882,31,82919,835,13,Platinum,Branch,24204,2303.86,0.11,0.966,0,5,0.197
C01883,30,62570,634,56,Classic,Branch,2277,887.9,0.352,0.734,0,7,0.099
C01884,63,79446,582,36,Classic,Branch,3175,396.21,0.515,0.69,0,8,0.095
C01885,23,71569,548,47,Classic,Branch,2345,598.76,0.533,0.558,2,8,0.091
C01886,29,78848,662,37,GOLD,Direct Mail,8534,888.44,0.348,0.751,0,9,0.062
C01887,21,66719,701,6,Gold,Direct Mail,13267,1207.49,0.214,0.823,0,8,0.101
C01888,45,155270,779,64,Platinum,Branch,33467,3831.24,0.515,0.881,0,7,0.091
C01889,35,29141,620,61, Classic,Digital,1000,150,0.582,0.699,1,5,0.231
C01890,55,61574,620,29,classic,Digital,6798,871.26,0.687,0.604,2,5,0.213
C01891,51,86947,636,20,Gold,Direct Mail,10203,1110.96,0.528,0.733,0,6,0.156
C01892,51,52707,835,55,Gold,DIGITAL,12644,1341.1,0.452,0.925,0,,0.126
C01893,66,93079,695,9,Gold,Digital,13330,1573.87,0.309,0.792,0,10,0.02
C01894,37,96062,685,22,Gold,Digital,11569,1476.87,0.45,0.913,0,7,0.105
C01895,59,35826,705,40,Classic,Branch,2720,270.83,0.271,0.991,0,5,0.196
C01896,49,143539,736,99,Platinum,Branch,32573,3113.92,0.434,0.947,0,9,0.02
C01897,34,67742,690,45,Gold,Branch,11436,1294.57,0.242,0.719,0,7,0.123
C01898,27,67479,603,43,Classic,Digital,3432,944.61,0.449,0.729,0,6,0.142
C01899,33,48575,712,26,Gold,Digital,7621,721.65,0.369,0.915,0,8,0.113
C01900,27,55880,712,120,GOLD,Direct Mail,8167,716.98,0.6,0.764,0,5,0.268
C01901,37,73163,571,120,Classic,Digital,6165,701.55,0.441,0.583,0,6,0.144
C01902,64,122590,773,46,Platinum,Digital,28952,3047.29,0.359,0.845,0,7,0.144
C01903,50,75520,711,85,Gold,Digital,12922,1356.56,0.246,0.738,0,5,0.224
C01904,50,101271,639,20,Gold,Digital,13897,1434.52,0.446,0.763,0,8,0.059
C01905,45,127795,728,9,Platinum,Direct Mail,29478,3016.8,0.394,0.866,0,,0.178
C01906,47,82090,768,25,Platinum,Digital,21879,1968.95,0.573,0.957,0,8,0.061
C01907,55,65450,720,39,Gold,Direct Mail,11762,1346.5,0.377,0.957,0,7,0.106
C01908,42,60174,638,53,Classic,Digital,5307,733.09,0.544,0.714,0,9,0.02
C01909,46,86631,573,91,Classic,Digital,1160,751.16,0.439,0.686,0,9,0.02
C01910,38,54658,777,86,Classic,Digital,9383,805.38,0.266,0.864,0,9,0.02
C01911,33,39452,616,75,Classic,Branch,2190,841.27,0.467,0.683,0,7,0.118
C01912,38,89425,656,51,Gold,Direct Mail,13063,1451.4,0.626,0.734,0,6,0.127
C01913,39,53690,642,27,Classic,Branch,5410,954.72,0.429,0.669,0,9,0.02
C01914,23,94727,667,35,Gold,digital,12509,1438.78,0.383,0.812,0,7,0.102
C01915,35,99103,681,36,Gold,Digital,16580,1318.43,0.556,0.752,0,4,0.29
C01916,43,49973,747,76,Classic,Partner,7228,804.08,0.399,0.938,0,7,0.086
C01917,40,28000,640,41,Classic,Digital,4141,150,0.368,0.761,1,9,0.02
C01918,41,36846,715,68,Classic,Digital,2873,351.98,0.2,0.884,0,5,0.209
C01919,47,68729,617,37,classic,Digital,3633,529.93,0.63,0.59,0,6,0.13
C01920,21,60527,693,28,Gold,Partner,9477,785.58,0.423,0.733,0,9,0.054
C01921,41,66948,751,15,Classic,Partner,9806,891.94,0.43,0.648,0,7,0.112
C01922,36,54755,656,78,Classic,Partner ,2260,336.3,0.406,0.744,0,8,0.067
C01923,46,246864,665,22,PLATINUM,Direct Mail,40000,4338.31,0.33,0.83,0,7,0.105
C01924,57,160831,783,34,Classic,Partner,17770,2116.0,0.359,0.853,0,8,0.058
C01925,67,108425,624,13,Gold,Digital,14647,1371.02,0.647,0.613,0,6,0.166
C01926,34,41878,707,27,Classic,Partner,6453,402.45,0.499,0.716,0,8,0.072
C01927,47,56120,715,79,Gold,Digital,13042,1385.63,0.33,0.772,0,7,0.132
C01928,46,68364,643,63,Classic,Direct Mail,2791,853.79,0.455,0.559,0,4,0.24
C01929,35,91002,631,41,Gold,Digital,8497,648.99,0.528,0.73,0,9,0.062
C01930,34,81141,707,104,Gold,Direct Mail,13108,983.2,0.454,0.697,0,5,0.203
C01931,53,42489,657,65,Classic,Digital,2769,150,0.468,0.733,0,6,0.14
C01932,41,50652,704,73,Gold,Digital,11998,1231.91,0.489,0.699,0,10,0.02
C01933,71,126683,750,59,Platinum,Partner,30250,3189.89,0.417,0.74,0,9,0.02
C01934,38,69429,624,47,Classic,Partner,4367,552.97,0.457,0.812,0,10,0.02
C01935,53,117243,727,31,Classic ,Branch,12442,1368.09,0.44,0.9,0,7,0.065
C01936,46,84599,695,6,Gold,Direct Mail,12490,1235.39,0.343,0.732,0,8,0.1
C01937,53,40514,766,59,Gold ,Direct Mail,6060,772.84,0.49,0.986,0,8,0.136
C01938,45,46801,783,16,Gold,Branch,9689,1033.21,0.286,0.966,0,9,0.02
C01939,42,98239,666,33,GOLD,Direct Mail ,15505,1780.05,0.47,0.826,0,7,0.112
C01940,39,94424,737,26,Gold,Branch,14720,1593.24,0.223,0.828,0,7,0.116
C01941,42,28000,685,10,Classic,Branch,1022,574.87,0.545,0.793,0,9,0.05
C01942,39,46147,689,15,Classic,Digital,4620,759.14,0.502,0.829,0,7,0.152
C01943,45,90880,724,26,Gold,Direct Mail,13971,1551.42,0.371,0.745,0,10,0.02
C01944,39,42340,719,30,Classic,Branch,3138,568.6,0.35,0.774,0,10,0.02
C01945,32,41261,636,84,Classic,Digital,3974,351.73,0.469,0.823,0,10,0.02
C01946,25,57286,687,65,Gold,Branch,12305,852.23,0.644,0.744,0,8,0.13
C01947,57,47121,754,49,Gold,Partner,5664,1065.42,0.181,0.893,0,5,0.246
C01948,21,64917,641,63,Classic,Partner,4396,890.0,0.381,0.639,0,6,0.182
C01949,57,66194,689,7,Gold,Direct Mail,11174,1025.94,0.425,0.78,0,7,0.15
C01950,62,69253,725,24,Gold,Digital,14651,1751.64,0.501,0.821,0,9,0.02
C01951,38,72699,569,30,Classic,Direct Mail,7795,1141.31,0.788,0.732,0,8,0.027
C01952,33,49624,690,27,Classic,Branch,6278,957.54,0.383,0.86,0,9,0.046
C01953,43,31811,687,53,Classic,Direct Mail,2244,323.76,0.289,0.8,0,7,0.073
C01954,53,49255,586,3,Classic,Digital,3193,291.44,0.685,0.705,0,,0.121
C01955,52,212583,778,32,Platinum,Digital,40000,4269.85,0.308,1.0,0,9,0.02
C01956,36,80440,679,35,Gold,Digital,10493,1593.94,0.494,0.801,0,7,0.119
C01957,21,89826,702,21,Gold,Digital,14338,1515.91,0.473,0.786,0,5,0.168
C01958,29,28967,629,25,Classic,Partner,1000,150,0.576,0.684,0,7,0.132
C01959,44,117636,771,33,Platinum,Digital,27398,3199.19,0.236,1.0,0,9,0.02
C01960,32,77273,608,26,Classic,Branch,1644,776.39,0.508,0.487,0,7,0.071
C01961,34,78842,715,30,Gold,Branch,12971,1500.94,0.374,0.907,0,,0.063
C01962,32,184757,725,13,Platinum,Branch,38034,4181.37,0.428,0.861,0,8,0.022
C01963,42,82091,651,18,Gold,Digital,10205,1120.82,0.449,0.702,0,6,0.16
C01964,66,62608,786,36,Gold,Partner,16252,1294.0,0.29,0.966,0,5,0.235
C01965,60,119675,781,36,Platinum,Branch,27754,2697.35,0.385,0.969,0,6,0.11
C01966,39,114947,668,56,Platinum,Digital,23039,2703.47,0.352,0.789,0,8,0.051
C01967,36,69617,679,92,Gold,Digital,8737,803.48,0.372,0.72,0,6,0.247
C01968,63,73709,661,53,Gold ,Digital,9308,1193.03,0.342,0.752,0,7,0.039
C01969,38,124571,717,27,Classic,Digital,12216,1836.42,0.45,0.693,0,6,0.17
C01970,72,115289,757,53,Platinum,Partner,28006,3002.58,0.273,0.809,0,9,0.025
C01971,51,107881,742,3,Platinum ,Branch,24662,2499.31,0.262,0.784,0,8,0.077
C01972,41,55713,634,23,Classic,Direct Mail,3494,771.51,0.392,0.64,1,7,0.076
C01973,43,105566,712,83,Classic,Digital,9563,1129.7,0.302,0.782,0,5,0.224
C01974,50,66557,722,15,Gold,Partner,8076,959.04,0.39,0.852,0,5,0.226
C01975,48,110641,625,49,gold,Digital,13308,1446.0,0.498,0.685,0,10,0.02
C01976,45,28000,639,36,classic,Digital,2201,316.19,0.391,0.733,0,,0.094
C01977,47,91469,760,57,Classic,Partner,11727,617.14,0.353,0.853,0,9,0.02
C01978,49,50480,625,52,Classic,Digital,4564,440.61,0.504,0.668,0,10,0.02
C01979,43,50144,607,34,Classic,Digital,2802,363.21,0.493,0.656,0,7,0.097
C01980,49,58016,714,73,Gold,Digital,9484,1122.58,0.197,0.708,0,3,0.353
C01981,24,71137,698,82,Gold,Branch,12052,1537.29,0.363,0.796,0,10,0.02
C01982,42,88856,610,180, Classic,Digital,4736,685.31,0.339,0.674,0,5,0.197
C01983,42,46921,618,50,Classic,Digital,1334,150,0.388,0.707,0,6,0.149
C01984,54,37782,665,156,Classic,Digital,1192,514.46,0.584,0.695,2,8,0.034
C01985,60,92050,709,4,Gold,Digital,14711,1366.07,0.431,0.657,0,10,0.02
C01986,36,124958,735,72,Gold,Direct Mail,22171,2820.74,0.269,0.828,0,7,0.118
C01987,41,72036,609,52,classic,digital,4355,556.85,0.431,0.576,1,5,0.212
C01988,47,50236,676,13,Classic,Branch,5579,462.75,0.543,0.805,2,6,0.126
C01989,31,84258,641,8,Gold,Digital,9247,1142.37,0.496,0.699,1,7,0.111
C01990,21,52157,711,21,Gold,Digital,6951,936.3,0.314,0.661,0,10,0.02
C01991,22,77659,763,80,Gold,Digital,14596,1100.42,0.271,0.782,0,8,0.041
C01992,26,96610,634,64,Gold,Direct Mail,13642,1585.41,0.616,0.823,0,8,0.059
C01993,60,65095,675,69,Classic,Digital,8456,802.1,0.321,0.704,0,7,0.103
C01994,22,38844,619,109,Classic,Digital,1000,355.21,0.49,0.685,0,7,0.142
C01995,42,72789,649,38,Gold,Partner,9039,1373.62,0.418,0.703,0,4,0.276
C01996,45,53594,624,38,Classic,Branch,2064,431.81,0.612,0.807,0,8,0.072
C01997,37,96147,618,44,Gold,Digital,11863,1580.83,0.424,0.656,0,8,0.053
C01998,52,240072,651,34,Platinum,Branch,40000,4523.82,0.294,0.75,0,8,0.028
C01999,46,96266,634,79,Gold,Branch,12468,1717.15,0.419,0.667,0,6,0.176
C02000,42,73180,637,64,Gold,Digital,8122,820.25,0.31,0.707,0,10,0.02
C02001,42,65189,721,28,Gold,PARTNER,8798,1035.34,0.579,0.831,0,6,0.169
C02002,31,69002,702,55,Gold,Digital,11888,1261.88,0.402,0.927,0,7,0.02
C02003,46,194243,741,72,Platinum,digital,40000,3817.25,0.19,0.888,0,9,0.02
C02004,35,55177,742,63,Gold,Digital,9172,930.89,0.29,0.938,0,10,0.02
C02005,44,107427,706,83,Platinum,Branch,20413,2361.68,0.404,0.78,0,8,0.086
C02006,36,89069,735,38,Platinum,Digital,22724,2488.2,0.445,0.863,0,7,0.066
C02007,53,85532,584,29,Classic,Digital,5018,781.32,0.803,0.472,0,9,0.02
C02008,51,123752,709,45,Platinum,Direct Mail,28027,2847.55,0.263,0.884,0,8,0.059
C02009,44,46894,644,36,Classic,Digital,4447,726.02,0.313,0.62,0,8,0.058
C02010,38,103614,664,36,Gold,Branch,14533,1971.66,0.392,0.7,0,5,0.223
C02011,27,109304,611,91,Gold,Digital,15481,2048.7,0.455,0.524,0,7,0.139
C02012,58,41229,676,9,Classic,Digital,4607,150,0.305,0.841,0,8,0.038
C02013,36,28000,682,36,Classic,Direct Mail,4172,340.56,0.344,0.736,0,6,0.127
C02014,42,95281,687,34,GOLD,Direct Mail,10921,1463.25,0.362,0.777,0,10,0.02
C02015,27,67590,674,35,Classic,Digital,3418,559.02,0.269,0.887,0,8,0.031
C02016,56,80970,779,25,Platinum,Direct Mail,21253,2230.44,0.261,0.806,0,7,0.109
C02017,39,96962,669,36,Gold,Digital,13086,1901.68,0.269,0.97,0,6,0.167
C02018,61,63093,621,55,Classic,Direct Mail,1000,150,0.566,0.609,0,,0.071
C02019,48,55370,679,36,Classic,Digital,3476,560.52,0.544,0.769,0,9,0.02
C02020,45,280000,695,23,Platinum,Branch,40000,4715.14,0.517,0.798,0,10,0.02
C02021,41,69778,545,15,Classic,Digital ,1000,304.17,0.654,0.541,1,8,0.032
C02022,67,70300,629,12,Classic ,partner,3768,599.93,0.477,0.685,0,8,0.02
C02023,58,102634,640,24,Gold,Digital,13265,1669.38,0.435,0.688,0,5,0.251
C02024,55,70637,694,57,Gold,Direct Mail,9986,1432.98,0.37,0.682,0,10,0.02
C02025,44,54812,693,94,Gold,Direct Mail,7519,1278.0,0.251,0.607,0,6,0.16
C02026,56,106096,719,18,Gold,Digital,16089,1639.85,0.348,0.773,0,10,0.02
C02027,26,92104,732,47,Gold,Partner,13344,1980.21,0.448,0.853,0,6,0.149
C02028,35,64338,710,88,Gold,Partner,10671,1544.69,0.399,0.8,0,5,0.241
C02029,58,197263,686,42,Platinum,Partner,40000,4611.61,0.316,0.743,0,10,0.02
C02030,43,103193,645,48,Gold,Digital,15973,1953.01,0.521,0.87,1,10,0.02
C02031,42,77719,565,50,Classic,Direct Mail,1698,759.89,0.65,0.787,1,9,0.02
C02032,30,55699,623,104,Classic,Branch,1522,474.04,0.626,0.749,0,8,0.05
C02033,28,44175,750,19,Gold,Digital,8401,447.54,0.336,0.851,0,6,0.227
C02034,50,90441,689,62,Gold,Branch,12501,1662.26,0.503,0.835,0,9,0.02
C02035,34,108536,704,24,Platinum,Digital,23554,2613.74,0.251,0.709,0,8,0.091
C02036,21,28000,625,74,Classic,Branch,1000,311.79,0.507,0.771,0,9,0.021
C02037,55,84773,703,51,Gold,Digital,14137,1790.99,0.355,0.609,0,6,0.149
C02038,37,40242,704,60,Classic,Partner,4716,910.58,0.57,0.831,0,7,0.081
C02039,54,52967,668,25,Classic,Branch,3062,616.06,0.45,0.596,0,6,0.162
C02040,35,100326,723,15,Platinum,Digital,22873,2557.8,0.394,0.866,0,8,0.073
C02041,21,69542,642,12,Classic,Digital,3670,480.43,0.361,0.809,0,10,0.02
C02042,34,107433,716,55,Platinum,Partner ,26764,2454.65,0.417,0.783,0,8,0.089
C02043,41,107851,634,54,Gold,Direct Mail,8981,1230.44,0.539,0.637,1,9,0.02
C02044,61,91054,716,47,Gold,Partner,13902,1166.05,0.474,0.762,0,8,0.042
C02045,56,39346,721,93,Classic,Digital,4740,872.18,0.351,0.768,0,7,0.117
C02046,21,69600,652,38,Gold,Digital ,7913,1201.91,0.328,0.758,0,8,0.047
C02047,27,34308,688,41,Classic,Direct Mail,6912,461.35,0.385,0.793,0,6,0.188
C02048,26,59071,673,78,Classic,Digital,4896,621.47,0.411,0.761,0,7,0.095
C02049,46,49622,789,65,Gold,Branch,13309,1334.66,0.316,0.979,0,7,0.106
C02050,41,59903,744,40,Gold,Branch,11185,1136.84,0.318,0.798,0,10,0.02
C02051,67,53827,742,105,Gold,Digital,10251,1239.35,0.205,0.911,0,10,0.02
C02052,49,41041,590,16,Classic,Branch,2612,468.45,0.381,0.651,0,9,0.02
C02053,41,60265,686,45,Gold,Partner,7685,570.2,0.598,0.802,0,8,0.118
C02054,38,81895,725,9,Gold,Partner,12894,1544.11,0.272,0.945,0,7,0.096
C02055,32,69772,682,24,Gold,Digital,11281,1288.47,0.448,0.622,0,7,0.099
C02056,21,46514,766,120,Gold,Direct Mail,9134,525.28,0.427,0.996,0,7,0.221
C02057,21,42827,655,21,Classic,Direct Mail,4534,296.7,0.535,0.85,0,8,0.069
C02058,29,114824,619,45,gold,Partner,14309,1643.47,0.444,0.7,0,6,0.15
C02059,47,33964,655,49,Classic,Partner,6617,379.47,0.443,0.625,0,6,0.166
C02060,43,46384,721,18,Gold,Branch ,8997,756.17,0.485,0.841,0,6,0.229
C02061,44,91215,689,79,Gold,Partner,14454,1438.37,0.519,0.969,0,7,0.164
C02062,32,98171,650,60,Gold,Digital,15920,1693.69,0.769,0.699,1,8,0.02
C02063,45,52114,762,44,Gold,Digital,9655,1174.0,0.356,0.829,0,6,0.186
C02064,24,114264,771,15,Classic,Digital,12439,676.32,0.151,0.917,0,5,0.219
C02065,63,161916,736,95,Platinum,Partner,34863,3215.36,0.443,0.817,0,9,0.02
C02066,37,109103,601,41,Classic,Digital,6812,501.13,0.395,0.594,0,5,0.219
C02067,39,31867,674,53,Classic,Digital,2379,266.07,0.554,0.828,0,7,0.173
C02068,39,49805,617,38,Classic,Digital,1000,268.77,0.593,0.67,0,8,0.071
C02069,36,103291,655,34,Gold,Partner,16600,2102.25,0.398,0.626,0,,0.055
C02070,48,51609,658,80,Classic,Digital,2781,361.7,0.37,0.812,0,6,0.138
C02071,52,38576,539,71,Classic,Branch,1000,265.73,0.58,0.588,0,5,0.225
C02072,62,47127,616,50,Classic,Partner,3503,329.39,0.331,0.501,0,8,0.065
C02073,26,85490,630,59,Gold,Digital,8861,1335.92,0.327,0.759,0,6,0.144
C02074,53,89882,568,41,Classic,Digital,3490,1033.44,0.713,0.839,0,9,0.02
C02075,47,46969,562,10,Classic,Branch,2771,228.85,0.46,0.679,1,9,0.02
C02076,57,55741,815,21,Gold,Digital,11376,1134.99,0.165,0.935,0,5,0.205
C02077,36,99531,621,135,Gold,Partner,14484,1650.37,0.285,0.661,0,5,0.198
C02078,55,96945,650,51,Gold,Digital,13618,2069.42,0.52,0.658,0,10,0.02
C02079,42,68609,686,11,Gold,Partner,12641,1526.45,0.461,0.76,0,8,0.059
C02080,50,42671,691,80,Classic,Direct Mail,4413,150,0.224,0.7,0,8,0.037
C02081,45,54752,702,23,Gold ,Direct Mail,10479,922.44,0.539,0.788,0,7,0.125
C02082,38,126463,640,12,Gold,Branch,16773,2143.71,0.297,0.772,0,9,0.02
C02083,50,98659,704,92,Gold,Direct Mail,13015,1738.45,0.449,0.855,0,6,0.167
C02084,46,101479,682,38,Classic,Branch,7033,1289.83,0.23,0.547,0,7,0.096
C02085,50,67134,667,9,Gold,Branch,9970,800.32,0.244,0.619,0,10,0.077
C02086,60,57831,602,39,Classic,Digital,1000,460.57,0.606,0.569,0,8,0.096
C02087,50,51516,655,120,Classic,Branch,4806,700.74,0.499,0.703,0,7,0.124
C02088,51,97250,683,20,Gold,Digital,16413,1772.13,0.266,0.715,0,,0.203
C02089,53,47238,638,48,Classic,Digital,3604,677.34,0.414,0.755,0,7,0.108
C02090,38,151117,627,79,Platinum ,Partner,32424,3047.71,0.379,0.632,0,6,0.154
